2018-06-28 16:10:09 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-28 16:10:12 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_10 pat=*
2018-06-28 16:10:12 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_10 pat=*	
2018-06-28 16:10:12 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_20 pat=*
2018-06-28 16:10:12 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_20 pat=*	
2018-06-28 16:10:13 INFO  SessionState:641 - Created local directory: /tmp/cdaf840e-f64e-4478-a452-0b95af2e8848_resources
2018-06-28 16:10:13 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/cdaf840e-f64e-4478-a452-0b95af2e8848
2018-06-28 16:10:13 INFO  SessionState:641 - Created local directory: /tmp/jimmyyou/cdaf840e-f64e-4478-a452-0b95af2e8848
2018-06-28 16:10:13 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/cdaf840e-f64e-4478-a452-0b95af2e8848/_tmp_space.db
2018-06-28 16:10:13 INFO  SparkContext:54 - Running Spark version 2.3.1
2018-06-28 16:10:13 INFO  SparkContext:54 - Submitted application: SparkSQL::10.0.1.253
2018-06-28 16:10:13 INFO  SecurityManager:54 - Changing view acls to: jimmyyou
2018-06-28 16:10:13 INFO  SecurityManager:54 - Changing modify acls to: jimmyyou
2018-06-28 16:10:13 INFO  SecurityManager:54 - Changing view acls groups to: 
2018-06-28 16:10:13 INFO  SecurityManager:54 - Changing modify acls groups to: 
2018-06-28 16:10:13 INFO  SecurityManager:54 - SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(jimmyyou); groups with view permissions: Set(); users  with modify permissions: Set(jimmyyou); groups with modify permissions: Set()
2018-06-28 16:10:13 INFO  Utils:54 - Successfully started service 'sparkDriver' on port 38675.
2018-06-28 16:10:13 INFO  SparkEnv:54 - Registering MapOutputTracker
2018-06-28 16:10:13 INFO  SparkEnv:54 - Registering BlockManagerMaster
2018-06-28 16:10:13 INFO  BlockManagerMasterEndpoint:54 - Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
2018-06-28 16:10:13 INFO  BlockManagerMasterEndpoint:54 - BlockManagerMasterEndpoint up
2018-06-28 16:10:13 INFO  DiskBlockManager:54 - Created local directory at /tmp/blockmgr-870fcacd-e0a0-44fb-9760-de6307e020b5
2018-06-28 16:10:13 INFO  MemoryStore:54 - MemoryStore started with capacity 2004.6 MB
2018-06-28 16:10:13 INFO  SparkEnv:54 - Registering OutputCommitCoordinator
2018-06-28 16:10:13 INFO  log:192 - Logging initialized @4611ms
2018-06-28 16:10:13 INFO  Server:346 - jetty-9.3.z-SNAPSHOT
2018-06-28 16:10:13 INFO  Server:414 - Started @4666ms
2018-06-28 16:10:13 INFO  AbstractConnector:278 - Started ServerConnector@35fa450f{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-28 16:10:13 INFO  Utils:54 - Successfully started service 'SparkUI' on port 4040.
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3e6748ae{/jobs,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@22f8adc2{/jobs/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@69d103f0{/jobs/job,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@74fb5b59{/jobs/job/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@130a6eb9{/stages,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@722531ab{/stages/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@8f57e4c{/stages/stage,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3db6dd52{/stages/stage/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1e92c3b6{/stages/pool,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6ef4cbe1{/stages/pool/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@207dd1b7{/storage,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2baac4a7{/storage/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@23ad2d17{/storage/rdd,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6bce4140{/storage/rdd/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@25f0c5e7{/environment,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5882b202{/environment/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@120df990{/executors,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@b506ed0{/executors/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@282c4da0{/executors/threadDump,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@65f3e805{/executors/threadDump/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@18cf5c52{/static,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2450256f{/,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@59918c8f{/api,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@71b97eeb{/jobs/job/kill,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2776fd8f{/stages/stage/kill,null,AVAILABLE,@Spark}
2018-06-28 16:10:13 INFO  SparkUI:54 - Bound SparkUI to 0.0.0.0, and started at http://dc1master-lan1:4040
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Connecting to master spark://dc1master-lan1:7077...
2018-06-28 16:10:13 INFO  TransportClientFactory:267 - Successfully created connection to dc1master-lan1/10.0.1.253:7077 after 19 ms (0 ms spent in bootstraps)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Connected to Spark cluster with app ID app-20180628161013-0080
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/0 on worker-20180628145923-10.0.3.1-41167 (10.0.3.1:41167) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/0 on hostPort 10.0.3.1:41167 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/1 on worker-20180628145924-10.0.5.2-41712 (10.0.5.2:41712) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/1 on hostPort 10.0.5.2:41712 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/2 on worker-20180628145923-10.0.4.1-44588 (10.0.4.1:44588) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/2 on hostPort 10.0.4.1:44588 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/3 on worker-20180628145922-10.0.2.2-37805 (10.0.2.2:37805) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/3 on hostPort 10.0.2.2:37805 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/4 on worker-20180628145921-10.0.1.2-46089 (10.0.1.2:46089) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/4 on hostPort 10.0.1.2:46089 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/5 on worker-20180628145921-10.0.1.1-42255 (10.0.1.1:42255) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/5 on hostPort 10.0.1.1:42255 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/6 on worker-20180628145923-10.0.4.2-42825 (10.0.4.2:42825) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/6 on hostPort 10.0.4.2:42825 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  Utils:54 - Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 44319.
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/7 on worker-20180628145924-10.0.5.1-38406 (10.0.5.1:38406) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/7 on hostPort 10.0.5.1:38406 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  NettyBlockTransferService:54 - Server created on dc1master-lan1:44319
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/8 on worker-20180628145923-10.0.3.2-40827 (10.0.3.2:40827) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/8 on hostPort 10.0.3.2:40827 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628161013-0080/9 on worker-20180628145922-10.0.2.1-44777 (10.0.2.1:44777) with 8 core(s)
2018-06-28 16:10:13 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628161013-0080/9 on hostPort 10.0.2.1:44777 with 8 core(s), 4.0 GB RAM
2018-06-28 16:10:13 INFO  BlockManager:54 - Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/5 is now RUNNING
2018-06-28 16:10:13 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/4 is now RUNNING
2018-06-28 16:10:13 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, dc1master-lan1, 44319, None)
2018-06-28 16:10:13 INFO  BlockManagerMasterEndpoint:54 - Registering block manager dc1master-lan1:44319 with 2004.6 MB RAM, BlockManagerId(driver, dc1master-lan1, 44319, None)
2018-06-28 16:10:13 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, dc1master-lan1, 44319, None)
2018-06-28 16:10:13 INFO  BlockManager:54 - external shuffle service port = 7337
2018-06-28 16:10:13 INFO  BlockManager:54 - Initialized BlockManager: BlockManagerId(driver, dc1master-lan1, 44319, None)
2018-06-28 16:10:14 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@38732372{/metrics/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/9 is now RUNNING
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/3 is now RUNNING
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/0 is now RUNNING
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/8 is now RUNNING
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/2 is now RUNNING
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/6 is now RUNNING
2018-06-28 16:10:14 INFO  EventLoggingListener:54 - Logging events to hdfs://dc1master:9000/user/jimmyyou/spark-logs/app-20180628161013-0080
2018-06-28 16:10:14 INFO  StandaloneSchedulerBackend:54 - SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: 0.0
2018-06-28 16:10:14 INFO  SharedState:54 - loading hive config file: file:/users/jimmyyou/spark-2.3.1-bin-hadoop2.7/conf/hive-site.xml
2018-06-28 16:10:14 INFO  SharedState:54 - spark.sql.warehouse.dir is not set, but hive.metastore.warehouse.dir is set. Setting spark.sql.warehouse.dir to the value of hive.metastore.warehouse.dir ('/user/hive/warehouse').
2018-06-28 16:10:14 INFO  SharedState:54 - Warehouse path is '/user/hive/warehouse'.
2018-06-28 16:10:14 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@4eb63dc8{/SQL,null,AVAILABLE,@Spark}
2018-06-28 16:10:14 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@402d6012{/SQL/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:14 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1573e8a5{/SQL/execution,null,AVAILABLE,@Spark}
2018-06-28 16:10:14 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@38022758{/SQL/execution/json,null,AVAILABLE,@Spark}
2018-06-28 16:10:14 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@79d4ff58{/static/sql,null,AVAILABLE,@Spark}
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/1 is now RUNNING
2018-06-28 16:10:14 INFO  HiveUtils:54 - Initializing HiveMetastoreConnection version 1.2.1 using Spark classes.
2018-06-28 16:10:14 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628161013-0080/7 is now RUNNING
2018-06-28 16:10:14 INFO  HiveClientImpl:54 - Warehouse location for Hive client (version 1.2.2) is /user/hive/warehouse
2018-06-28 16:10:14 INFO  HiveMetaStore:746 - 0: get_database: default
2018-06-28 16:10:14 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: default	
2018-06-28 16:10:14 INFO  StateStoreCoordinatorRef:54 - Registered StateStoreCoordinator endpoint
2018-06-28 16:10:14 INFO  HiveMetaStore:746 - 0: get_database: global_temp
2018-06-28 16:10:14 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: global_temp	
2018-06-28 16:10:14 WARN  ObjectStore:568 - Failed to get database global_temp, returning NoSuchObjectException
2018-06-28 16:10:14 INFO  HiveMetaStore:746 - 0: get_database: tpch_text_20
2018-06-28 16:10:14 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: tpch_text_20	
2018-06-28 16:10:15 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.1.1:50082) with ID 5
2018-06-28 16:10:15 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.1.2:41102) with ID 4
2018-06-28 16:10:15 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.1.1:36344 with 2004.6 MB RAM, BlockManagerId(5, 10.0.1.1, 36344, None)
2018-06-28 16:10:15 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.1.2:44551 with 2004.6 MB RAM, BlockManagerId(4, 10.0.1.2, 44551, None)
2018-06-28 16:10:15 INFO  HiveMetaStore:746 - 0: get_table : db=tpch_text_20 tbl=q2_min_ps_supplycost
2018-06-28 16:10:15 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpch_text_20 tbl=q2_min_ps_supplycost	
2018-06-28 16:10:15 INFO  HiveMetaStore:746 - 0: get_table : db=tpch_text_20 tbl=q2_min_ps_supplycost
2018-06-28 16:10:15 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpch_text_20 tbl=q2_min_ps_supplycost	
2018-06-28 16:10:15 INFO  AbstractConnector:318 - Stopped Spark@35fa450f{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-28 16:10:15 INFO  SparkUI:54 - Stopped Spark web UI at http://dc1master-lan1:4040
2018-06-28 16:10:16 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.2.1:52808) with ID 9
2018-06-28 16:10:16 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.2.2:44900) with ID 3
2018-06-28 16:10:16 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.2.1:45444 with 2004.6 MB RAM, BlockManagerId(9, 10.0.2.1, 45444, None)
2018-06-28 16:10:16 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.2.2:38316 with 2004.6 MB RAM, BlockManagerId(3, 10.0.2.2, 38316, None)
2018-06-28 16:10:17 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.3.2:46166) with ID 8
2018-06-28 16:10:17 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.3.1:51750) with ID 0
2018-06-28 16:10:17 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.4.1:35028) with ID 2
2018-06-28 16:10:17 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.4.2:58424) with ID 6
2018-06-28 16:10:17 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.3.2:33796 with 2004.6 MB RAM, BlockManagerId(8, 10.0.3.2, 33796, None)
2018-06-28 16:10:17 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.3.1:37107 with 2004.6 MB RAM, BlockManagerId(0, 10.0.3.1, 37107, None)
2018-06-28 16:10:17 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.4.1:41190 with 2004.6 MB RAM, BlockManagerId(2, 10.0.4.1, 41190, None)
2018-06-28 16:10:17 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.4.2:35203 with 2004.6 MB RAM, BlockManagerId(6, 10.0.4.2, 35203, None)
2018-06-28 16:10:18 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.5.2:49858) with ID 1
2018-06-28 16:10:18 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.5.1:54694) with ID 7
2018-06-28 16:10:18 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.5.2:35864 with 2004.6 MB RAM, BlockManagerId(1, 10.0.5.2, 35864, None)
2018-06-28 16:10:18 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.5.1:40588 with 2004.6 MB RAM, BlockManagerId(7, 10.0.5.1, 40588, None)
2018-06-28 16:10:19 INFO  StandaloneSchedulerBackend:54 - Shutting down all executors
2018-06-28 16:10:19 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Asking each executor to shut down
2018-06-28 16:10:19 INFO  MapOutputTrackerMasterEndpoint:54 - MapOutputTrackerMasterEndpoint stopped!
2018-06-28 16:10:19 INFO  MemoryStore:54 - MemoryStore cleared
2018-06-28 16:10:19 INFO  BlockManager:54 - BlockManager stopped
2018-06-28 16:10:19 INFO  BlockManagerMaster:54 - BlockManagerMaster stopped
2018-06-28 16:10:19 INFO  OutputCommitCoordinator$OutputCommitCoordinatorEndpoint:54 - OutputCommitCoordinator stopped!
2018-06-28 16:10:19 INFO  SparkContext:54 - Successfully stopped SparkContext
2018-06-28 16:10:19 INFO  ShutdownHookManager:54 - Shutdown hook called
2018-06-28 16:10:19 INFO  ShutdownHookManager:54 - Deleting directory /tmp/spark-9d1a5ad0-4168-496c-ae45-7498a0e51d22
2018-06-28 16:10:19 INFO  ShutdownHookManager:54 - Deleting directory /tmp/spark-fa8098cd-9746-4ff1-b80d-7bf877478a8e
