2018-06-30 00:28:15 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-30 00:28:18 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_10 pat=*	
2018-06-30 00:28:18 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_20 pat=*
2018-06-30 00:28:18 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_20 pat=*	
2018-06-30 00:28:18 INFO  SessionState:641 - Created local directory: /tmp/bb04faea-035b-48ba-9d62-528544d1df8f_resources
2018-06-30 00:28:18 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/bb04faea-035b-48ba-9d62-528544d1df8f
2018-06-30 00:28:18 INFO  SessionState:641 - Created local directory: /tmp/jimmyyou/bb04faea-035b-48ba-9d62-528544d1df8f
2018-06-30 00:28:19 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/bb04faea-035b-48ba-9d62-528544d1df8f/_tmp_space.db
2018-06-30 00:28:19 INFO  SparkContext:54 - Running Spark version 2.3.1
2018-06-30 00:28:19 INFO  SparkContext:54 - Submitted application: SparkSQL::10.0.1.253
2018-06-30 00:28:19 INFO  SecurityManager:54 - Changing view acls to: jimmyyou
2018-06-30 00:28:19 INFO  SecurityManager:54 - Changing modify acls to: jimmyyou
2018-06-30 00:28:19 INFO  SecurityManager:54 - Changing view acls groups to: 
2018-06-30 00:28:19 INFO  SecurityManager:54 - Changing modify acls groups to: 
2018-06-30 00:28:19 INFO  SecurityManager:54 - SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(jimmyyou); groups with view permissions: Set(); users  with modify permissions: Set(jimmyyou); groups with modify permissions: Set()
2018-06-30 00:28:19 INFO  Utils:54 - Successfully started service 'sparkDriver' on port 44162.
2018-06-30 00:28:19 INFO  SparkEnv:54 - Registering MapOutputTracker
2018-06-30 00:28:19 INFO  SparkEnv:54 - Registering BlockManagerMaster
2018-06-30 00:28:19 INFO  BlockManagerMasterEndpoint:54 - Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
2018-06-30 00:28:19 INFO  BlockManagerMasterEndpoint:54 - BlockManagerMasterEndpoint up
2018-06-30 00:28:19 INFO  DiskBlockManager:54 - Created local directory at /tmp/blockmgr-977f1499-f27e-4110-b094-1e1f34c70a8f
2018-06-30 00:28:19 INFO  MemoryStore:54 - MemoryStore started with capacity 2004.6 MB
2018-06-30 00:28:19 INFO  SparkEnv:54 - Registering OutputCommitCoordinator
2018-06-30 00:28:19 INFO  log:192 - Logging initialized @4457ms
2018-06-30 00:28:19 INFO  Server:346 - jetty-9.3.z-SNAPSHOT
2018-06-30 00:28:19 INFO  Server:414 - Started @4507ms
2018-06-30 00:28:19 INFO  AbstractConnector:278 - Started ServerConnector@9b3be1c{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-30 00:28:19 INFO  Utils:54 - Successfully started service 'SparkUI' on port 4040.
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3030836d{/jobs,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5b742bc8{/jobs/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@74fb5b59{/jobs/job,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@722531ab{/jobs/job/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@8f57e4c{/stages,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@26fadd98{/stages/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@66451058{/stages/stage,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6ef4cbe1{/stages/stage/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@207dd1b7{/stages/pool,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2baac4a7{/stages/pool/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@23ad2d17{/storage,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6bce4140{/storage/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@25f0c5e7{/storage/rdd,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5882b202{/storage/rdd/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@120df990{/environment,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@b506ed0{/environment/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@282c4da0{/executors,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@65f3e805{/executors/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@18cf5c52{/executors/threadDump,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@10618775{/executors/threadDump/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5aea8994{/static,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2b7facc7{/,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1c74d19{/api,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1c62c3fd{/jobs/job/kill,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@734ce281{/stages/stage/kill,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  SparkUI:54 - Bound SparkUI to 0.0.0.0, and started at http://dc1master-lan1:4040
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Connecting to master spark://dc1master-lan1:7077...
2018-06-30 00:28:19 INFO  TransportClientFactory:267 - Successfully created connection to dc1master-lan1/10.0.1.253:7077 after 20 ms (0 ms spent in bootstraps)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Connected to Spark cluster with app ID app-20180630002819-0011
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/0 on worker-20180630001956-10.0.2.2-42136 (10.0.2.2:42136) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/0 on hostPort 10.0.2.2:42136 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/1 on worker-20180630001956-10.0.2.1-46791 (10.0.2.1:46791) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/1 on hostPort 10.0.2.1:46791 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/2 on worker-20180630001956-10.0.1.2-38156 (10.0.1.2:38156) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/2 on hostPort 10.0.1.2:38156 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/3 on worker-20180630001956-10.0.5.2-36763 (10.0.5.2:36763) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/3 on hostPort 10.0.5.2:36763 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/4 on worker-20180630001956-10.0.5.1-40733 (10.0.5.1:40733) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/4 on hostPort 10.0.5.1:40733 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/5 on worker-20180630001956-10.0.1.1-36657 (10.0.1.1:36657) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/5 on hostPort 10.0.1.1:36657 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  Utils:54 - Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 37707.
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/6 on worker-20180630001956-10.0.3.2-37234 (10.0.3.2:37234) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/6 on hostPort 10.0.3.2:37234 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  NettyBlockTransferService:54 - Server created on dc1master-lan1:37707
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/7 on worker-20180630001956-10.0.4.1-32880 (10.0.4.1:32880) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/7 on hostPort 10.0.4.1:32880 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/8 on worker-20180630001956-10.0.3.1-39652 (10.0.3.1:39652) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/8 on hostPort 10.0.3.1:39652 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180630002819-0011/9 on worker-20180630001956-10.0.4.2-33064 (10.0.4.2:33064) with 8 core(s)
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180630002819-0011/9 on hostPort 10.0.4.2:33064 with 8 core(s), 4.0 GB RAM
2018-06-30 00:28:19 INFO  BlockManager:54 - Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/1 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/2 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/0 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/5 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/6 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/3 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/8 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/4 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/7 is now RUNNING
2018-06-30 00:28:19 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180630002819-0011/9 is now RUNNING
2018-06-30 00:28:19 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, dc1master-lan1, 37707, None)
2018-06-30 00:28:19 INFO  BlockManagerMasterEndpoint:54 - Registering block manager dc1master-lan1:37707 with 2004.6 MB RAM, BlockManagerId(driver, dc1master-lan1, 37707, None)
2018-06-30 00:28:19 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, dc1master-lan1, 37707, None)
2018-06-30 00:28:19 INFO  BlockManager:54 - external shuffle service port = 7337
2018-06-30 00:28:19 INFO  BlockManager:54 - Initialized BlockManager: BlockManagerId(driver, dc1master-lan1, 37707, None)
2018-06-30 00:28:19 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2fee69a1{/metrics/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:19 INFO  EventLoggingListener:54 - Logging events to hdfs://dc1master:9000/user/jimmyyou/spark-logs/app-20180630002819-0011
2018-06-30 00:28:19 INFO  StandaloneSchedulerBackend:54 - SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: 0.0
2018-06-30 00:28:20 INFO  SharedState:54 - loading hive config file: file:/users/jimmyyou/spark-2.3.1-bin-hadoop2.7/conf/hive-site.xml
2018-06-30 00:28:20 INFO  SharedState:54 - spark.sql.warehouse.dir is not set, but hive.metastore.warehouse.dir is set. Setting spark.sql.warehouse.dir to the value of hive.metastore.warehouse.dir ('/user/hive/warehouse').
2018-06-30 00:28:20 INFO  SharedState:54 - Warehouse path is '/user/hive/warehouse'.
2018-06-30 00:28:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@395281c2{/SQL,null,AVAILABLE,@Spark}
2018-06-30 00:28:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@41d20f06{/SQL/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@69f9b561{/SQL/execution,null,AVAILABLE,@Spark}
2018-06-30 00:28:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@7e8f23ad{/SQL/execution/json,null,AVAILABLE,@Spark}
2018-06-30 00:28:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@14485747{/static/sql,null,AVAILABLE,@Spark}
2018-06-30 00:28:20 INFO  HiveUtils:54 - Initializing HiveMetastoreConnection version 1.2.1 using Spark classes.
2018-06-30 00:28:20 INFO  HiveClientImpl:54 - Warehouse location for Hive client (version 1.2.2) is /user/hive/warehouse
2018-06-30 00:28:20 INFO  HiveMetaStore:746 - 0: get_database: default
2018-06-30 00:28:20 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: default	
2018-06-30 00:28:20 INFO  AbstractConnector:318 - Stopped Spark@9b3be1c{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-30 00:28:20 INFO  SparkUI:54 - Stopped Spark web UI at http://dc1master-lan1:4040
2018-06-30 00:28:20 INFO  StandaloneSchedulerBackend:54 - Shutting down all executors
2018-06-30 00:28:20 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Asking each executor to shut down
2018-06-30 00:28:20 INFO  MapOutputTrackerMasterEndpoint:54 - MapOutputTrackerMasterEndpoint stopped!
2018-06-30 00:28:20 INFO  MemoryStore:54 - MemoryStore cleared
2018-06-30 00:28:20 INFO  BlockManager:54 - BlockManager stopped
2018-06-30 00:28:20 INFO  BlockManagerMaster:54 - BlockManagerMaster stopped
2018-06-30 00:28:20 INFO  OutputCommitCoordinator$OutputCommitCoordinatorEndpoint:54 - OutputCommitCoordinator stopped!
2018-06-30 00:28:20 INFO  SparkContext:54 - Successfully stopped SparkContext
2018-06-30 00:28:20 INFO  ShutdownHookManager:54 - Shutdown hook called
2018-06-30 00:28:20 INFO  ShutdownHookManager:54 - Deleting directory /tmp/spark-6212b84c-a478-4490-a0b7-c23cd6869e0c
2018-06-30 00:28:20 INFO  ShutdownHookManager:54 - Deleting directory /tmp/spark-17c472d3-064a-40b3-9b68-71695edfe8fd
