2018-06-28 21:54:45 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5882b202{/storage/rdd/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@120df990{/environment,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@b506ed0{/environment/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@282c4da0{/executors,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@65f3e805{/executors/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@18cf5c52{/executors/threadDump,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@10618775{/executors/threadDump/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5aea8994{/static,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2b7facc7{/,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1c74d19{/api,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1c62c3fd{/jobs/job/kill,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@734ce281{/stages/stage/kill,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  SparkUI:54 - Bound SparkUI to 0.0.0.0, and started at http://dc1master-lan1:4040
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Connecting to master spark://dc1master-lan1:7077...
2018-06-28 21:54:49 INFO  TransportClientFactory:267 - Successfully created connection to dc1master-lan1/10.0.1.253:7077 after 19 ms (0 ms spent in bootstraps)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Connected to Spark cluster with app ID app-20180628215449-0171
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/0 on worker-20180628164103-10.0.2.1-45032 (10.0.2.1:45032) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/0 on hostPort 10.0.2.1:45032 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/1 on worker-20180628164105-10.0.5.1-34262 (10.0.5.1:34262) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/1 on hostPort 10.0.5.1:34262 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/2 on worker-20180628164103-10.0.3.2-44865 (10.0.3.2:44865) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/2 on hostPort 10.0.3.2:44865 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/3 on worker-20180628164101-10.0.1.1-43445 (10.0.1.1:43445) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/3 on hostPort 10.0.1.1:43445 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  Utils:54 - Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 35673.
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/4 on worker-20180628164105-10.0.5.2-34633 (10.0.5.2:34633) with 8 core(s)
2018-06-28 21:54:49 INFO  NettyBlockTransferService:54 - Server created on dc1master-lan1:35673
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/4 on hostPort 10.0.5.2:34633 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/5 on worker-20180628164101-10.0.1.2-44652 (10.0.1.2:44652) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/5 on hostPort 10.0.1.2:44652 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/6 on worker-20180628164103-10.0.3.1-36707 (10.0.3.1:36707) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/6 on hostPort 10.0.3.1:36707 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/7 on worker-20180628164103-10.0.4.1-44386 (10.0.4.1:44386) with 8 core(s)
2018-06-28 21:54:49 INFO  BlockManager:54 - Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/7 on hostPort 10.0.4.1:44386 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/8 on worker-20180628164103-10.0.2.2-43424 (10.0.2.2:43424) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/8 on hostPort 10.0.2.2:43424 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628215449-0171/9 on worker-20180628164103-10.0.4.2-38139 (10.0.4.2:38139) with 8 core(s)
2018-06-28 21:54:49 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628215449-0171/9 on hostPort 10.0.4.2:38139 with 8 core(s), 4.0 GB RAM
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/3 is now RUNNING
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/5 is now RUNNING
2018-06-28 21:54:49 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, dc1master-lan1, 35673, None)
2018-06-28 21:54:49 INFO  BlockManagerMasterEndpoint:54 - Registering block manager dc1master-lan1:35673 with 2004.6 MB RAM, BlockManagerId(driver, dc1master-lan1, 35673, None)
2018-06-28 21:54:49 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, dc1master-lan1, 35673, None)
2018-06-28 21:54:49 INFO  BlockManager:54 - external shuffle service port = 7337
2018-06-28 21:54:49 INFO  BlockManager:54 - Initialized BlockManager: BlockManagerId(driver, dc1master-lan1, 35673, None)
2018-06-28 21:54:49 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2fee69a1{/metrics/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/0 is now RUNNING
2018-06-28 21:54:49 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/8 is now RUNNING
2018-06-28 21:54:50 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/2 is now RUNNING
2018-06-28 21:54:50 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/7 is now RUNNING
2018-06-28 21:54:50 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/9 is now RUNNING
2018-06-28 21:54:50 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/6 is now RUNNING
2018-06-28 21:54:50 INFO  EventLoggingListener:54 - Logging events to hdfs://dc1master:9000/user/jimmyyou/spark-logs/app-20180628215449-0171
2018-06-28 21:54:50 INFO  StandaloneSchedulerBackend:54 - SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: 0.0
2018-06-28 21:54:50 INFO  SharedState:54 - loading hive config file: file:/users/jimmyyou/spark-2.3.1-bin-hadoop2.7/conf/hive-site.xml
2018-06-28 21:54:50 INFO  SharedState:54 - spark.sql.warehouse.dir is not set, but hive.metastore.warehouse.dir is set. Setting spark.sql.warehouse.dir to the value of hive.metastore.warehouse.dir ('/user/hive/warehouse').
2018-06-28 21:54:50 INFO  SharedState:54 - Warehouse path is '/user/hive/warehouse'.
2018-06-28 21:54:50 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@395281c2{/SQL,null,AVAILABLE,@Spark}
2018-06-28 21:54:50 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@41d20f06{/SQL/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:50 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@69f9b561{/SQL/execution,null,AVAILABLE,@Spark}
2018-06-28 21:54:50 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@7e8f23ad{/SQL/execution/json,null,AVAILABLE,@Spark}
2018-06-28 21:54:50 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@14485747{/static/sql,null,AVAILABLE,@Spark}
2018-06-28 21:54:50 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/1 is now RUNNING
2018-06-28 21:54:50 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor updated: app-20180628215449-0171/4 is now RUNNING
2018-06-28 21:54:50 INFO  HiveUtils:54 - Initializing HiveMetastoreConnection version 1.2.1 using Spark classes.
2018-06-28 21:54:50 INFO  HiveClientImpl:54 - Warehouse location for Hive client (version 1.2.2) is /user/hive/warehouse
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_database: default
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: default	
2018-06-28 21:54:50 INFO  StateStoreCoordinatorRef:54 - Registered StateStoreCoordinator endpoint
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_database: global_temp
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: global_temp	
2018-06-28 21:54:50 WARN  ObjectStore:568 - Failed to get database global_temp, returning NoSuchObjectException
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_database: tpcds_text_20
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: tpcds_text_20	
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_database: tpcds_text_20
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_database: tpcds_text_20	
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=item
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=item	
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=web_sales
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=web_sales	
2018-06-28 21:54:50 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=date_dim
2018-06-28 21:54:50 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=date_dim	
2018-06-28 21:54:51 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=catalog_sales
2018-06-28 21:54:51 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=catalog_sales	
2018-06-28 21:54:51 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=date_dim
2018-06-28 21:54:51 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=date_dim	
2018-06-28 21:54:51 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=store_sales
2018-06-28 21:54:51 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=store_sales	
2018-06-28 21:54:51 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=date_dim
2018-06-28 21:54:51 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=date_dim	
2018-06-28 21:54:51 INFO  HiveMetaStore:746 - 0: get_table : db=tpcds_text_20 tbl=time_dim
2018-06-28 21:54:51 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_table : db=tpcds_text_20 tbl=time_dim	
2018-06-28 21:54:51 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.1.1:58722) with ID 3
2018-06-28 21:54:51 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.1.2:48588) with ID 5
2018-06-28 21:54:51 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.1.1:40145 with 2004.6 MB RAM, BlockManagerId(3, 10.0.1.1, 40145, None)
2018-06-28 21:54:51 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.1.2:35215 with 2004.6 MB RAM, BlockManagerId(5, 10.0.1.2, 35215, None)
2018-06-28 21:54:52 WARN  Utils:66 - Truncated the string representation of a plan since it was too large. This behavior can be adjusted by setting 'spark.debug.maxToStringFields' in SparkEnv.conf.
2018-06-28 21:54:52 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.2.1:56720) with ID 0
2018-06-28 21:54:52 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.2.2:40942) with ID 8
2018-06-28 21:54:52 INFO  ContextCleaner:54 - Cleaned accumulator 2
2018-06-28 21:54:52 INFO  ContextCleaner:54 - Cleaned accumulator 0
2018-06-28 21:54:52 INFO  ContextCleaner:54 - Cleaned accumulator 1
2018-06-28 21:54:52 INFO  ContextCleaner:54 - Cleaned accumulator 3
2018-06-28 21:54:52 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.2.1:44507 with 2004.6 MB RAM, BlockManagerId(0, 10.0.2.1, 44507, None)
2018-06-28 21:54:52 INFO  CodeGenerator:54 - Code generated in 153.925268 ms
2018-06-28 21:54:52 INFO  CodeGenerator:54 - Code generated in 153.925288 ms
2018-06-28 21:54:52 INFO  CodeGenerator:54 - Code generated in 161.535471 ms
2018-06-28 21:54:52 INFO  CodeGenerator:54 - Code generated in 155.401939 ms
2018-06-28 21:54:52 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.2.2:36026 with 2004.6 MB RAM, BlockManagerId(8, 10.0.2.2, 36026, None)
2018-06-28 21:54:52 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.3.1:34722) with ID 6
2018-06-28 21:54:52 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.3.2:49314) with ID 2
2018-06-28 21:54:53 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.4.2:52810) with ID 9
2018-06-28 21:54:53 INFO  MemoryStore:54 - Block broadcast_2 stored as values in memory (estimated size 290.7 KB, free 2004.3 MB)
2018-06-28 21:54:53 INFO  MemoryStore:54 - Block broadcast_0 stored as values in memory (estimated size 291.3 KB, free 2003.7 MB)
2018-06-28 21:54:53 INFO  MemoryStore:54 - Block broadcast_1 stored as values in memory (estimated size 291.2 KB, free 2003.7 MB)
2018-06-28 21:54:53 INFO  MemoryStore:54 - Block broadcast_1_piece0 stored as bytes in memory (estimated size 25.1 KB, free 2003.7 MB)
2018-06-28 21:54:53 INFO  MemoryStore:54 - Block broadcast_2_piece0 stored as bytes in memory (estimated size 25.0 KB, free 2003.7 MB)
2018-06-28 21:54:53 INFO  MemoryStore:54 - Block broadcast_0_piece0 stored as bytes in memory (estimated size 25.1 KB, free 2003.7 MB)
2018-06-28 21:54:53 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on dc1master-lan1:35673 (size: 25.1 KB, free: 2004.6 MB)
2018-06-28 21:54:53 INFO  SparkContext:54 - Created broadcast 0 from 
2018-06-28 21:54:53 INFO  BlockManagerInfo:54 - Added broadcast_1_piece0 in memory on dc1master-lan1:35673 (size: 25.1 KB, free: 2004.6 MB)
2018-06-28 21:54:53 INFO  SparkContext:54 - Created broadcast 1 from 
2018-06-28 21:54:53 INFO  BlockManagerInfo:54 - Added broadcast_2_piece0 in memory on dc1master-lan1:35673 (size: 25.0 KB, free: 2004.5 MB)
2018-06-28 21:54:53 INFO  SparkContext:54 - Created broadcast 2 from 
2018-06-28 21:54:53 INFO  CodeGenerator:54 - Code generated in 30.07615 ms
2018-06-28 21:54:53 INFO  CoarseGrainedSchedulerBackend$DriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (10.0.4.1:58998) with ID 7
2018-06-28 21:54:53 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.3.1:46073 with 2004.6 MB RAM, BlockManagerId(6, 10.0.3.1, 46073, None)
2018-06-28 21:54:53 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.0.3.2:41445 with 2004.6 MB RAM, BlockManagerId(2, 10.0.3.2, 41445, None)
2018-06-28 21:54:53 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-28 21:54:53 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-28 21:54:53 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-28 21:54:53 INFO  SparkContext:54 - Starting job: run at ThreadPoolExecutor.java:1142
2018-06-28 21:54:53 INFO  SparkContext:54 - Starting job: run at ThreadPoolExecutor.java:1142
2018-06-28 21:54:53 INFO  SparkContext:54 - Starting job: run at ThreadPoolExecutor.java:1142
2018-06-28 21:54:53 INFO  DAGScheduler:54 - Got job 0 (run at ThreadPoolExecutor.java:1142) with 2 output partitions
2018-06-28 21:54:53 INFO  DAGScheduler:54 - Final stage: ResultStage 0 (run at ThreadPoolExecutor.java:1142)
